3.324534012386507,0.5282431604159232,3.2832606369820834,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
3.153523940723673,1.4980894708088766,3.1096124593151533,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
2.982513869060839,2.467935781201831,2.9359642816482228,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
2.8115037973980055,3.437782091594785,2.762316103981293,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
3.294380322779462,0.6992532320787563,4.268068389994291,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
2.781350107790959,3.608792163257619,3.7471238569935013,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
3.2642266331724166,0.8702633037415903,5.2528761430065,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
2.7511964181839144,3.779802234920454,4.7319316100057085,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
3.234072943565371,1.0412733754044252,6.237683896018709,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
3.0630628719025363,2.0111196857973797,6.064035718351778,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
2.892052800239702,2.9809659961903336,5.890387540684847,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
2.721042728576869,3.9508123065832885,5.716739363017917,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,43,0.15,400,1.0,0,200
4.309341765398714,0.7018913380828526,3.2832606369820834,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,45,0.15,400,1.0,0,200
3.7963115504102127,3.6114302692617155,2.762316103981293,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,45,0.15,400,1.0,0,200
4.218880696577578,1.2149215530713553,6.237683896018708,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,45,0.15,400,1.0,0,200
3.705850481589076,4.124460484250218,5.716739363017917,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,45,0.15,400,1.0,0,200
5.294149518410924,0.875539515749783,3.2832606369820825,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,24,0.15,400,1.0,1,200
4.781119303422422,3.7850784469286456,2.762316103981293,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,24,0.15,400,1.0,1,200
5.203688449589787,1.3885697307382856,6.237683896018708,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,24,0.15,400,1.0,1,200
4.690658234601283,4.298108661917148,5.716739363017917,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,24,0.15,400,1.0,1,200
6.278957271423132,1.0491876934167137,3.283260636982083,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
6.107947199760298,2.0190340038096672,3.1096124593151524,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
5.936937128097464,2.9888803142026217,2.935964281648223,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
5.765927056434629,3.9587266245955757,2.762316103981293,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
6.2488035818160865,1.2201977650795472,4.268068389994291,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
5.735773366827583,4.12973669625841,3.7471238569935013,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
6.21864989220904,1.3912078367423817,5.2528761430065,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
5.705619677220538,4.300746767921244,4.7319316100057085,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
6.1884962026019945,1.562217908405216,6.237683896018708,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
6.017486130939161,2.53206421879817,6.064035718351778,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
5.846476059276326,3.5019105291911243,5.890387540684847,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
5.675465987613492,4.471756839584079,5.716739363017917,0.0,0.0,0.0,0.01,1,f,0.9,0.1,0,0.001,0.1,1.0,27,0.15,400,1.0,1,200
6.476221950148858,1.2740073678132093,6.493632838790649,0.0,0.0,0.0,0.01,1,f,0.8,0.2,0,0.101,0.1,0.9,43,0.15,400,1.0,2,200
6.163644021850527,2.111157524423703,6.171181828515061,0.0,0.0,0.0,0.01,1,f,0.8,0.2,0,0.101,0.1,0.9,43,0.15,400,1.0,2,200
5.8510660935521965,2.948307681034198,5.848730818239472,0.0,0.0,0.0,0.01,1,f,0.8,0.2,0,0.101,0.1,0.9,43,0.15,400,1.0,2,200
